node1_norm,node2_norm,weight
naturally,woman,38
diet,shit,42
contact,university,15
cold,hang,4
journal,plus,2
history,key,8
fill,successful,13
adult,girlfriend,13
motivation,switch,13
bed,decent,4
apps,play,17
push,text,9
edit,physically,2
easily,language,9
fit,train,6
full,sick,14
okay,type,35
happy,related,10
seek,side,24
lie,seek,26
character,eat,10
age,regret,41
case,perhaps,17
fuck,plus,7
definitely,meal,7
information,partner,9
partner,ton,12
lift,regular,5
boyfriend,mental,33
group,potential,24
appreciate,surround,6
engage,whole,16
far,half,26
huge,ignore,10
cold,worry,14
fit,funny,8
ass,throw,9
anyway,opinion,18
group,peace,8
computer,mentioned,2
another,decent,20
history,related,4
quick,thinking,25
avoid,immediately,16
benefit,opinion,22
calm,insecure,3
depend,physical,14
funny,productive,3
memory,natural,8
truth,waste,21
light,specific,10
cut,joke,12
blame,woman,87
bother,enough,9
bother,show,14
call,quick,18
exercise,necessarily,5
fault,worry,6
responsibility,simple,19
identify,youtube,10
failure,suffer,28
attitude,decide,14
buy,count,11
diet,responsibility,6
include,reply,3
deserve,necessarily,2
attitude,solution,16
fault,program,3
motivation,remove,14
child,recommend,9
basically,dopamine,25
eye,strength,14
fast,personality,10
constant,obviously,5
absolutely,childhood,3
continue,lol,8
achieve,encourage,25
dream,please,32
repeat,shower,4
carry,overcome,8
behavior,regularly,13
due,obviously,11
related,resource,5
beat,home,31
parent,relax,15
relax,struggle,19
engage,train,5
check,related,7
lol,meet,39
limit,marry,4
ahead,already,26
phone,somewhere,13
mindset,solution,40
heart,whether,21
key,teach,24
bunch,current,3
google,nobody,2
dopamine,environment,12
prepare,recognize,5
impact,watch,26
eye,impact,13
dude,realize,20
answer,dude,11
content,suck,7
extremely,shower,7
information,solve,11
reality,struggle,39
quit,sign,13
journey,sign,12
fast,pain,34
currently,reality,13
consistent,event,13
common,easily,5
ruin,solution,4
circumstance,recognize,17
receive,shape,8
history,shape,5
app,follow,34
add,highly,13
interesting,lift,11
entire,meditate,8
class,honest,20
behavior,terrible,11
addiction,productive,22
esteem,grow,38
certain,solve,14
eating,repeat,9
friendships,sure,7
entire,moving,12
average,sorry,11
beautiful,sort,12
horrible,ugly,4
line,wife,6
actual,close,8
engage,low,14
main,specific,13
heart,truth,39
balance,effect,9
huge,safe,7
end,shitty,24
girlfriend,god,10
fall,mentioned,13
amount,handle,11
addicted,meal,6
instagram,travel,5
affect,app,6
consider,half,15
result,struggled,4
attractive,individual,10
standard,win,8
muscle,relationship,12
overcome,soon,8
fight,increase,23
comfort,complete,10
light,youtube,11
increase,text,7
carry,fall,13
living,waking,6
catch,light,8
suffer,water,26
bro,sit,8
abuse,current,7
cry,easily,8
judge,position,5
hear,ready,17
become,instagram,16
okay,workout,16
instagram,type,13
return,weird,5
main,means,22
mention,research,6
attempt,whenever,6
reflect,require,10
honestly,regardless,9
bring,suffer,53
degree,surround,5
natural,search,2
force,mess,7
listen,overall,17
abuse,struggle,34
dad,professional,8
attractive,incredibly,13
language,somehow,2
ex,rid,9
feed,lol,5
sure,tend,8
force,related,3
reduce,response,13
account,attitude,2
idk,important,13
porn,term,25
agree,key,3
extremely,tip,10
difference,totally,8
attempt,travel,1
hurt,stupid,43
inner,key,10
motivated,toxic,5
bother,manage,2
approach,bother,4
fine,progress,17
less,ugly,28
clothes,current,9
per,ruin,1
piece,useful,5
couple,rid,9
addicted,lifestyle,5
excuse,necessary,7
decide,mentally,3
environment,main,8
decided,setting,9
fulfil,track,5
food,meaningful,6
count,entire,2
try,wife,25
safe,three,9
exact,sign,3
comment,decide,14
cut,sort,21
middle,reach,9
difficult,plus,6
therapist,throw,9
laugh,straight,9
connection,society,15
random,suck,3
fight,media,18
begin,childhood,13
left,method,10
couple,front,16
glad,whole,2
forget,necessary,7
cold,view,4
environment,waiting,3
graduate,responsibility,4
barely,buy,9
average,whatever,20
lesson,meditation,7
bother,pain,9
bear,trauma,8
ruin,sorry,7
deserve,esteem,22
honestly,mindset,17
dream,shitty,9
bear,dude,4
calm,partner,20
barely,personal,7
attempt,dad,16
concept,nice,4
content,stress,10
amazing,super,11
fit,power,10
ex,second,13
environment,marry,3
beat,succeed,7
hobby,skin,4
public,putting,3
fine,lazy,14
cool,seriously,9
meditation,sick,7
shame,worth,7
break,standard,7
joy,major,3
carry,figure,8
god,struggle,17
admit,information,6
regular,relationship,12
send,tv,5
jump,specific,6
test,wish,11
boyfriend,common,5
appreciate,toxic,7
incredibly,method,3
immediately,perhaps,3
exact,understand,7
direction,dopamine,4
abuse,sort,6
partner,workout,9
excuse,quality,1
affect,certainly,6
stupid,workout,3
online,trust,24
public,tired,4
major,relax,5
alcohol,switch,4
actively,huge,6
anyway,search,2
jump,truth,5
actively,switch,1
crazy,eventually,16
appreciate,knowledgeable,8
dark,trouble,2
path,putting,17
resource,source,8
complete,name,12
esteem,regret,6
ass,important,20
abuse,miss,6
lack,regular,9
circumstance,tired,5
okay,poor,9
actively,smoke,5
honestly,regular,2
barely,hit,10
genuinely,mistakes,6
terrible,therapist,17
interested,message,29
moving,youtube,8
offer,send,15
guess,workout,5
explore,sort,7
effect,upset,3
aware,terrible,5
instagram,skill,7
friendships,picture,2
explain,growth,7
anymore,influence,10
childhood,plan,25
truth,waiting,10
certainly,helpful,5
education,please,4
doctor,luck,4
wake,zone,6
blame,recently,5
adult,knowledgeable,7
attitude,sick,2
although,train,2
motivation,personally,13
lol,note,4
limit,main,3
develop,possibly,3
attempt,guess,8
awesome,treat,6
progress,seriously,10
clean,uncomfortable,8
come,water,79
book,spend,461
eat,health,258
either,turn,91
anxiety,worry,146
man,relationship,371
continue,couple,37
couple,standard,5
need,see,390
money,potential,63
achieve,motivation,218
never,recently,93
tell,unhealthy,13
hurt,last,104
fuck,guess,105
cause,smoke,77
cut,lose,72
cut,waste,50
guess,quit,33
car,trust,26
porn,probably,87
class,shouldnt,13
deep,result,99
eating,practice,53
personal,plan,106
fail,project,61
level,need,238
event,lead,61
perspective,read,50
drop,however,27
act,desire,82
health,sense,99
health,willing,23
fit,setting,8
never,set,179
learn,rather,217
pain,sense,91
productive,stay,96
fuck,share,58
big,butt,367
high,see,276
joy,read,29
car,social,48
made,sport,28
order,spend,129
extremely,spend,69
fuck,poor,25
sad,turn,27
beat,call,30
food,plenty,19
angry,speak,45
base,poor,13
story,woman,113
enough,reflect,14
early,follow,70
remind,school,33
enjoy,probably,231
often,piece,37
process,state,95
behavior,depression,45
believe,dark,41
front,whole,32
ever,leave,293
back,begin,271
made,three,47
ask,scared,51
bed,hurt,21
hurt,throw,29
free,growth,32
feeling,sound,186
meaning,tell,35
making,write,70
depressed,see,57
keep,prove,35
body,field,21
brain,system,140
sense,smile,51
angry,fully,6
able,say,321
come,response,69
never,whole,265
drink,should,95
become,late,230
able,away,316
girl,trouble,38
away,eye,102
drink,eye,35
story,trouble,17
allow,opinion,54
belief,doubt,23
miss,understanding,8
example,lie,61
move,thinking,226
encourage,means,14
important,set,354
awesome,ever,56
career,college,291
incredibly,lead,13
either,recently,26
important,kid,103
everything,realize,223
learn,require,183
allow,either,73
active,require,14
brother,job,94
grateful,hurt,12
happiness,practice,84
attention,desire,60
perspective,view,47
first,quickly,53
reduce,social,49
important,result,274
important,specific,146
achieve,remove,32
follow,productive,43
another,avoid,117
strong,value,103
strong,term,37
productive,track,33
setting,write,61
happiness,lie,47
buy,desire,25
mine,public,3
amount,comfortable,19
attitude,break,12
anymore,ever,268
ever,online,136
almost,anymore,95
decided,story,91
career,uncomfortable,12
decided,uncomfortable,21
first,light,62
highly,play,23
power,win,43
deal,whether,49
bring,far,59
process,solution,49
kid,level,61
begin,smart,32
concept,full,14
dad,health,64
already,means,136
awkward,girlfriend,12
smoke,working,37
girlfriend,place,69
hit,word,36
fail,luck,27
confidence,heres,19
class,hang,59
confidence,say,198
become,forward,107
fun,smile,30
please,wish,47
please,weird,14
balance,please,5
seriously,smile,13
pick,show,69
ever,opportunity,198
alone,grow,159
lack,plan,96
always,large,52
sort,talk,82
behavior,first,87
although,reason,59
ask,sort,47
career,close,57
lose,share,63
hold,ready,32
though,whenever,27
believe,multiple,24
prove,try,38
emotion,ever,228
honest,should,54
motivation,reason,203
decided,rather,31
opportunity,trouble,6
motivation,seem,58
place,position,66
couple,therapy,40
motivation,usually,65
okay,pattern,15
least,mental,121
increase,learn,146
always,discipline,66
another,possible,111
purpose,set,69
pass,simply,26
far,happy,57
able,somehow,34
big,success,183
plan,state,73
project,state,26
anyway,dream,23
face,several,21
probably,respect,67
group,read,98
finish,responsibility,5
enough,skin,17
fat,smile,6
achieve,decided,53
college,group,210
class,rule,25
define,task,19
play,regularly,23
create,professional,43
badly,choose,52
lose,two,152
pay,pursue,54
pay,safe,17
education,lose,10
name,safe,8
cool,place,73
computer,free,37
environment,read,41
explore,school,27
develop,explore,44
key,mistakes,21
allow,basic,20
mistakes,piece,17
identify,solve,20
big,meaning,45
attention,need,210
end,often,129
end,treat,39
look,potential,52
fail,money,184
answer,successful,39
couple,imagine,21
couple,voice,8
alone,happiness,97
future,thinking,333
friend,literally,106
literally,walk,49
course,low,55
text,writing,36
almost,example,83
fail,proud,43
lead,test,32
comment,understanding,13
break,cut,34
easy,important,218
hear,immediately,13
anymore,inner,12
ever,strong,256
become,clearly,22
active,seem,10
believe,type,106
helpful,probably,49
notice,play,101
ability,wrong,59
pretty,wonder,23
two,value,113
already,run,123
already,break,101
crazy,future,19
conversation,event,67
space,type,16
apply,repeat,21
calm,fast,13
line,power,20
ahead,light,5
brain,improve,124
energy,part,201
able,drop,48
big,result,181
body,define,35
approach,wrong,63
approach,whatever,33
brain,case,76
failure,useful,11
dream,suggest,7
become,company,67
grow,kind,194
big,company,95
else,spend,117
aspect,everything,33
constant,wife,1
deal,period,22
accomplish,gone,10
edit,never,15
college,straight,25
generally,personality,15
definitely,set,38
pattern,thinking,133
enjoy,practice,167
enjoy,girlfriend,67
family,heres,24
rule,willing,18
close,exist,18
professional,try,37
fit,important,66
benefit,set,79
add,lesson,11
complete,judge,9
either,forward,33
excuse,path,16
opportunity,solution,45
else,return,19
business,understand,93
close,show,100
saying,upset,40
health,low,90
guide,happiness,19
break,move,134
history,talk,29
chance,personal,27
college,house,141
term,try,104
break,look,87
learn,per,70
first,send,46
actually,plan,99
actually,business,44
stick,success,66
almost,reach,56
business,effort,43
eventually,short,29
eventually,fitness,5
see,waste,94
learn,woman,290
actually,perspective,28
healthy,man,209
act,enjoy,103
away,difference,40
saying,whether,49
approach,free,25
joy,sport,6
check,personality,18
close,finally,59
difficult,fail,71
extra,far,9
lost,ready,25
either,enjoy,123
money,suffer,58
check,mindset,21
begin,task,98
room,view,10
ex,read,28
need,top,96
long,willing,49
attention,relationship,110
attention,throw,15
able,exactly,64
break,last,153
repeat,talk,37
apply,often,81
anymore,stress,47
line,option,10
inner,method,14
dark,wrong,22
social,stop,163
approach,living,25
job,left,189
fitness,program,16
excuse,forward,16
either,succeed,16
drug,upset,6
discipline,luck,8
back,sort,97
health,pick,65
mentally,practice,15
head,perspective,36
circumstance,remind,8
enjoy,waste,194
far,healthy,78
free,willing,27
completely,perspective,30
attract,influence,4
ass,quality,6
cut,writing,22
content,writing,42
made,wonder,35
living,sleep,146
basically,try,127
easily,totally,3
inner,mental,43
fact,present,79
become,making,111
average,reason,49
age,missing,8
average,direction,5
head,live,144
instead,quality,47
always,remind,40
area,open,38
area,simply,34
finally,least,61
parent,true,83
degree,shouldnt,6
anyway,drive,35
die,travel,9
admit,okay,17
childhood,shit,26
depressed,mother,35
perfect,skill,51
