node1_norm,node2_norm,weight
clean,reality,9
far,fight,18
health,walking,10
deserve,thought,31
anger,literally,7
fake,wonder,3
insecure,skin,3
family,nearly,12
least,ready,18
invest,late,9
evil,study,6
hurt,party,13
nature,strong,16
fully,term,11
due,quite,20
fight,huge,6
forward,mine,4
ability,sister,4
abuse,argument,1
fully,rely,1
believe,damn,4
attention,super,6
expectation,man,20
kind,setting,6
allow,little,28
far,potential,9
whether,yeah,10
dude,validation,5
standard,thought,9
add,motivation,24
complain,term,3
forward,outcome,6
literally,mindset,18
excuse,sister,13
university,video,17
currently,look,10
fact,genuinely,11
although,literally,9
game,understand,31
entire,half,12
find,scared,21
smoke,tldr,1
need,personality,29
friendship,please,8
forever,say,8
food,ready,15
lifestyle,text,3
alone,lie,31
country,lonely,4
prove,terrible,6
early,hit,13
completely,selfesteem,5
father,frustrated,1
naturally,picture,2
death,perfectly,1
fail,overall,6
character,social,15
important,sexual,4
cheat,create,4
decide,perspective,8
decide,hide,5
character,present,9
drug,valuable,2
feedback,valuable,1
dumb,online,10
cold,plus,3
major,worth,12
develop,partner,23
genuine,tell,12
healthy,personally,9
genuine,possible,6
girlfriend,lately,4
argue,fail,4
barely,close,6
expect,moving,10
course,fire,7
deep,god,21
define,toxic,7
enough,resource,8
bunch,root,1
obvious,short,2
overcome,ruin,4
remove,ruin,2
carry,challenge,5
miserable,traits,2
position,value,16
choose,financial,10
anyway,create,15
clear,jump,3
die,road,7
give,treated,17
function,keep,10
impossible,pay,8
single,therapy,14
apart,class,5
left,unique,4
impossible,lol,1
manage,unique,2
kill,skin,5
finally,sorry,8
kindness,learn,20
kindness,tell,5
okay,relationship,84
factor,sure,7
cold,thought,27
passion,understand,7
proud,reason,12
away,uncomfortable,8
respect,spend,13
appearance,move,7
forgive,game,7
character,late,11
alive,either,2
luck,voice,1
alive,figure,3
opinion,present,20
middle,normal,13
fair,treat,6
factor,second,7
forget,lucky,3
apologize,simple,2
absolutely,finish,3
absolutely,alive,3
add,proud,2
internet,yeah,5
hobbies,raise,2
proud,quick,2
cold,present,3
huge,note,3
factor,stand,2
adult,wait,5
adult,quick,3
discipline,large,3
accomplish,member,2
awareness,note,7
research,succeed,4
appearance,basic,3
argument,quick,4
member,return,1
alive,middle,1
comment,hate,29
perfectly,watch,6
perfectly,video,5
joke,sign,1
exactly,tired,7
death,road,4
internet,joke,7
afford,try,10
come,count,5
decide,tell,30
tell,worried,11
follow,wrong,21
view,woman,76
consistent,woman,4
believe,solution,11
kind,smart,19
hope,watch,5
assume,big,8
perfectly,two,4
acknowledge,whatever,10
assume,create,21
bother,face,7
lose,personality,17
effort,quote,4
bother,gym,6
perfectly,strong,2
break,solution,14
assume,energy,6
count,energy,6
external,honestly,2
fat,worry,10
fault,simply,14
case,necessarily,4
certain,reply,7
afford,push,6
fix,necessarily,1
cut,worried,1
add,solution,8
acknowledge,personality,7
check,power,8
check,perfectly,2
necessarily,successful,2
smart,switch,4
anger,fat,2
invest,wonder,3
assume,individual,6
specific,succeed,6
quote,three,5
attitude,worried,2
nearly,terrible,3
mistakes,protect,6
childhood,struggle,17
switch,terrible,2
external,feedback,3
muscle,try,18
shit,training,13
less,main,10
cause,memory,20
fire,write,13
lose,meditation,5
active,consider,3
fun,remove,8
risk,term,8
add,maintain,10
necessary,personality,2
burn,depressed,1
benefit,mine,2
clean,constant,4
maintain,obviously,1
active,cold,3
constant,schedule,2
fear,miserable,11
alone,whenever,12
appreciate,dark,1
ignore,main,6
abuse,lift,4
left,skill,17
late,regular,9
circumstance,express,6
express,resource,1
appreciate,top,4
sex,super,7
ego,lost,12
power,train,5
fight,necessarily,2
dark,stress,6
ignore,role,5
excuse,thinking,20
example,majority,4
close,prove,7
guess,quickly,1
belief,plenty,3
turn,ugly,11
journal,mental,12
left,ugly,3
fight,lol,9
activity,straight,1
online,tldr,5
behavior,childhood,46
feeling,specific,22
first,meal,10
believe,workout,6
reason,version,9
book,cool,20
clean,realize,13
decide,place,7
spend,train,5
already,walking,13
extra,worth,2
especially,knowledgeable,18
bed,wish,12
specific,wish,9
develop,meal,6
hit,routine,8
hit,motivated,6
eating,remind,4
purpose,top,7
external,meditation,3
ton,wake,3
bunch,music,1
remind,useless,3
fill,remind,3
balance,number,2
environment,water,5
maintain,suffer,7
background,wake,3
relax,tv,2
guess,middle,6
brother,seem,10
horrible,pay,15
embrace,play,10
field,hate,15
fast,field,5
able,eating,11
eating,overall,4
besides,half,1
back,refuse,12
incredibly,whole,10
choice,frustrated,4
marry,path,4
decision,notice,18
slowly,stupid,7
amazing,field,4
body,victim,13
guilt,usually,9
sad,sort,9
improve,selfish,6
course,science,18
accept,childhood,13
concept,truly,7
attempt,similar,2
particular,saying,1
aim,system,4
accomplish,particular,1
grow,heart,41
abuse,full,12
class,zero,7
career,low,27
regardless,try,9
difference,eating,10
difference,wonder,7
complete,willing,2
attempt,willing,4
living,realise,16
achieve,admit,5
admit,quickly,4
challenge,content,3
hurts,reality,6
meet,scared,45
connection,meditate,4
kick,raise,3
avoid,protect,16
feed,necessary,1
mom,physical,14
joke,set,7
end,female,6
valuable,weight,3
female,unfortunately,2
capable,two,21
confidence,strangers,13
interact,respect,7
expect,struggled,1
attractive,fill,4
capable,interesting,2
context,top,2
consistently,front,1
suppose,unless,1
alcohol,online,2
happiness,university,7
afraid,pain,30
book,clothes,9
damn,terrible,2
background,damn,2
express,live,13
prepare,saying,4
honest,several,4
language,necessary,1
brother,drive,11
refuse,sign,2
development,friend,4
company,influence,1
awareness,call,12
enjoy,sound,17
human,skin,5
course,related,7
hobbies,suggest,10
important,surround,6
impact,parent,4
moment,setting,12
awareness,pay,8
circumstance,suffer,15
encourage,teach,5
degree,painful,2
mood,stand,3
communicate,public,2
healing,move,13
experienced,far,3
beat,quickly,3
commit,promise,4
raise,seem,5
die,force,16
continue,super,5
buy,cry,12
remind,value,12
count,health,9
fulfil,task,4
count,task,6
accomplish,edit,2
moment,recently,16
cut,nearly,1
ex,university,4
attitude,nearly,2
appearance,necessary,2
barely,finally,7
genuine,seriously,4
media,relate,4
event,light,3
feedback,per,5
community,genuine,4
genuine,per,1
generally,open,7
concept,sleep,6
behaviour,sex,10
choice,dead,3
abuse,house,13
provide,therapist,16
behaviour,suffer,6
loss,tip,1
slowly,solve,1
busy,mess,1
living,stupid,26
miserable,stupid,9
afraid,seriously,6
communication,ignore,5
regard,smoke,1
depressed,rarely,3
doctor,fat,2
courage,least,5
dumb,phone,10
lol,phone,5
bro,top,1
discipline,sick,3
argument,solve,3
behavior,process,54
message,worry,10
forgive,inner,14
degree,mentioned,5
send,stick,7
powerful,stick,5
behavior,key,18
key,stress,9
carry,phone,4
angry,key,4
commit,depressed,3
detail,least,5
natural,public,2
avoid,compare,32
cost,marry,1
concept,excuse,4
determine,figure,8
detail,responsibility,2
event,solution,6
core,information,5
environment,opinion,6
belief,ie,7
dumb,simple,7
naturally,weed,2
per,schedule,8
caring,mood,1
draw,sure,3
friendship,hurt,31
piece,sleep,14
funny,obvious,2
instead,waiting,5
teach,university,8
soon,view,6
brother,seek,4
door,tell,16
dude,single,6
movie,social,17
date,uncomfortable,13
none,watch,9
sit,trust,22
amazing,check,12
alcohol,check,4
amazing,phone,11
movie,slow,2
okay,tv,10
god,mistake,4
gone,root,1
affect,naturally,2
commit,natural,3
insecure,loser,4
play,regard,10
reason,reduce,3
flaws,true,13
harm,reduce,3
fulfil,home,9
intention,personal,8
choice,imagine,15
aspect,useful,5
obvious,ton,1
suck,wife,6
everything,exact,5
meet,pattern,16
leave,strangers,5
mother,smile,7
comment,tip,4
health,lately,5
reach,regard,4
growth,kindness,5
afford,child,5
lonely,state,13
brain,mirror,4
awesome,broken,1
capable,plan,19
routine,shit,19
funny,routine,4
road,space,2
funny,trust,7
computer,funny,1
somewhat,uncomfortable,1
basic,friendships,3
begin,suggestion,4
worthless,young,6
alive,depressed,4
argument,together,8
expect,rely,3
human,number,15
overcome,realise,5
anyone,explain,6
anyone,tldr,2
extra,please,3
emotional,tldr,3
fine,genuine,4
project,suggestion,3
side,unfortunately,2
although,unfortunately,3
food,physically,5
dead,made,3
soon,throw,2
come,physically,11
anxiety,regardless,4
amazing,mental,12
aspect,teach,6
able,socially,3
aim,reality,3
journey,manage,9
university,workout,5
drink,dude,4
addicted,weed,12
amazing,walk,7
diet,sorry,4
express,hear,8
anymore,important,8
amazing,loser,4
forever,jealous,1
aspect,plan,9
heres,hurt,9
asshole,attitude,4
real,waiting,7
come,lately,2
doubt,remember,17
expect,therapist,10
interesting,sex,11
idk,ultimately,1
express,hurt,20
fire,name,7
expectation,kindness,3
financial,try,7
believe,financial,3
death,sure,3
confidence,determine,7
address,late,7
listen,solve,14
ahead,kid,3
admit,lack,9
provide,type,8
attack,benefit,3
buy,explain,5
core,perceive,1
boring,level,8
random,sort,3
deserve,productive,4
agree,bc,5
boring,die,7
achievement,give,9
achievement,worthy,6
girl,serve,3
boring,emotional,4
mistakes,super,6
challenge,maintain,9
agree,several,4
continue,valuable,3
edit,reality,2
pursue,super,3
condition,sex,4
amazing,realise,3
explore,home,3
fine,remember,11
harm,raise,2
piece,serve,4
water,worry,7
fake,outcome,6
adult,majority,2
discover,hurt,4
doctor,teach,4
healthy,lift,12
fault,hobby,3
far,proud,9
book,strangers,5
honest,manage,3
allow,news,13
continue,impossible,6
pick,tv,5
comfortable,financial,2
successful,workout,5
knowledgeable,scared,3
afford,scared,3
environment,esteem,5
tv,willing,3
block,expectation,2
regular,schedule,2
aim,reward,5
quiet,ugly,3
addicted,replace,3
excuse,insecure,7
event,young,9
consider,promise,8
guilt,plan,10
deeply,lost,4
die,media,14
easily,hobbies,7
behaviour,energy,3
happen,shame,16
majority,top,1
push,realise,6
draw,information,2
become,relax,4
reason,recommend,7
dumb,reason,5
technique,term,6
fit,suck,9
dumb,increase,3
successful,voice,5
actively,require,7
acknowledge,journal,5
acknowledge,protect,4
determine,search,3
account,succeed,1
actively,determine,1
happen,trauma,22
okay,possibly,2
motivation,possibly,1
excuse,shut,2
common,ultimately,3
character,motivated,3
delete,single,2
apps,great,5
accept,broke,8
feedback,probably,4
funny,possible,3
abuse,write,13
bear,increase,6
alive,ultimately,1
comment,fully,4
fit,gain,2
couple,escape,3
interested,meaning,1
deal,react,13
business,language,5
fair,father,2
impact,leave,6
courage,strong,13
ass,responsibility,3
buy,meditate,1
none,throw,1
evil,pressure,3
door,impact,1
easily,worth,6
explore,learn,35
consequence,thinking,11
burn,two,10
anxiety,safe,19
burn,true,7
empty,media,4
damage,single,4
drug,progress,9
draw,girlfriend,1
comfort,exist,7
courage,immediately,1
powerful,terrible,2
regular,teacher,3
consequence,experienced,1
explore,gain,1
genuine,uncomfortable,3
add,barely,5
media,suggestion,3
choice,invest,2
suppose,test,11
incredibly,resource,1
insecure,room,3
recently,wife,3
boring,genuinely,2
decision,due,15
decide,judgement,6
judgement,quality,1
brother,reject,4
either,surround,4
ass,interested,2
core,party,2
horrible,whenever,3
tip,tool,2
depression,perfectly,5
genuinely,incredibly,8
function,genuinely,2
anxious,bed,5
clothes,social,11
fat,fun,20
conversation,exact,3
home,two,111
response,standard,3
class,opinion,20
practice,push,25
grateful,mind,19
great,least,42
anger,journey,12
forgive,travel,3
fill,willing,4
drop,evil,5
clothes,head,16
stick,system,16
bring,butt,48
actually,ever,83
ever,least,99
actually,badly,38
order,social,30
game,working,45
pretty,term,24
food,joy,13
order,teacher,11
extremely,sad,12
example,lead,71
personal,young,16
circumstance,relationship,23
achieve,enjoy,54
online,quality,7
body,peace,29
lack,process,35
healing,stress,6
meditation,read,47
drink,happen,22
great,low,15
almost,little,37
eye,family,28
fat,fuck,28
club,low,4
group,write,35
cause,working,32
cause,decide,25
either,loss,9
message,tell,40
open,skill,40
contact,information,7
area,example,30
case,job,28
school,shy,17
history,struggle,4
real,video,78
able,currently,15
become,develop,155
confidence,speak,78
develop,voice,17
lead,tough,6
available,tool,2
making,together,16
another,anyone,17
ahead,story,7
say,smile,41
gym,look,67
learn,worry,67
become,exercise,45
long,truth,32
discipline,school,27
case,notice,26
ignore,worry,12
asshole,smile,1
grow,plan,68
basically,look,42
improve,school,50
face,remember,65
kill,remember,20
core,ever,12
feeling,naturally,13
desire,honest,7
deal,walk,25
main,shit,12
badly,mistakes,21
believe,confidence,53
character,nice,16
learn,social,133
enough,level,42
book,knowledgeable,125
money,pay,377
financial,lose,6
allow,continue,48
invest,knowledgeable,3
ex,financial,3
education,safe,1
benefit,happen,8
allow,maintain,10
avoid,maintain,16
always,fuck,111
create,woman,51
physical,value,38
attack,surprise,2
guy,white,11
awkward,motivation,5
close,mindset,15
comment,weight,19
fast,try,26
find,moment,106
figure,find,65
ever,first,150
come,difficult,32
always,view,26
reality,talk,37
happen,line,21
event,thinking,48
probably,sometimes,11
failure,little,23
hold,play,53
awesome,cause,5
active,moment,10
deal,method,12
brain,true,64
completely,true,46
emotional,true,44
party,true,15
brain,power,44
fast,hear,10
almost,insecurities,3
badly,dream,24
conversation,reality,5
crazy,difficult,4
reality,stress,14
fast,view,10
event,hand,18
angry,three,7
mad,option,2
cycle,wonder,2
character,clearly,6
follow,forget,23
connect,emotional,12
list,working,19
college,path,36
big,die,17
kid,proud,12
anymore,constant,3
motivated,push,14
date,spend,30
party,rule,6
tell,wife,21
keep,relationship,123
perception,thought,14
hurt,meditation,11
